image_id,category,method,candidate,x,y,right,bottom,native_x,native_y,native_right,native_bottom
678f6a5b1c4cb06377ba65ff,chewinggum,mixed8,0,238,283,366,411,623,617,960,898
678f6a5b1c4cb06377ba65ff,chewinggum,mixed8,1,0,227,128,355,0,495,336,776
678f6a5b1c4cb06377ba65ff,chewinggum,mixed8,2,384,124,512,252,1006,270,1342,551
678f6a5b1c4cb06377ba65ff,chewinggum,mixed8,3,50,93,178,221,131,203,467,483
678f6a5b1c4cb06377ba65ff,chewinggum,mixed8,4,320,64,448,192,838,139,1175,420
678f6a5b1c4cb06377ba65ff,chewinggum,mixed8,5,64,320,192,448,167,698,504,979
678f6a5b1c4cb06377ba65ff,chewinggum,mixed8,6,320,320,448,448,838,698,1175,979
678f6a5b1c4cb06377ba65ff,chewinggum,mixed8,7,0,0,128,128,0,0,336,280
6b489d8ce783a4e5cfab852e,chewinggum,top8,0,212,249,340,377,555,543,892,824
6b489d8ce783a4e5cfab852e,chewinggum,top8,1,61,166,189,294,159,362,496,642
6b489d8ce783a4e5cfab852e,chewinggum,top8,2,203,184,331,312,532,401,868,682
6b489d8ce783a4e5cfab852e,chewinggum,top8,3,47,93,175,221,123,203,459,483
6b489d8ce783a4e5cfab852e,chewinggum,top8,4,0,0,128,128,0,0,336,280
6b489d8ce783a4e5cfab852e,chewinggum,top8,5,126,184,254,312,330,401,666,682
6b489d8ce783a4e5cfab852e,chewinggum,top8,6,367,88,495,216,961,192,1298,472
6b489d8ce783a4e5cfab852e,chewinggum,top8,7,36,374,164,502,94,816,430,1097
6b489d8ce783a4e5cfab852e,chewinggum,grid8,0,0,64,128,192,0,139,336,420
6b489d8ce783a4e5cfab852e,chewinggum,grid8,1,128,64,256,192,335,139,671,420
6b489d8ce783a4e5cfab852e,chewinggum,grid8,2,256,64,384,192,671,139,1007,420
6b489d8ce783a4e5cfab852e,chewinggum,grid8,3,384,64,512,192,1006,139,1342,420
6b489d8ce783a4e5cfab852e,chewinggum,grid8,4,0,320,128,448,0,698,336,979
6b489d8ce783a4e5cfab852e,chewinggum,grid8,5,128,320,256,448,335,698,671,979
6b489d8ce783a4e5cfab852e,chewinggum,grid8,6,256,320,384,448,671,698,1007,979
6b489d8ce783a4e5cfab852e,chewinggum,grid8,7,384,320,512,448,1006,698,1342,979
6b489d8ce783a4e5cfab852e,chewinggum,mixed8,0,212,249,340,377,555,543,892,824
6b489d8ce783a4e5cfab852e,chewinggum,mixed8,1,61,166,189,294,159,362,496,642
6b489d8ce783a4e5cfab852e,chewinggum,mixed8,2,203,184,331,312,532,401,868,682
6b489d8ce783a4e5cfab852e,chewinggum,mixed8,3,47,93,175,221,123,203,459,483
6b489d8ce783a4e5cfab852e,chewinggum,mixed8,4,320,64,448,192,838,139,1175,420
6b489d8ce783a4e5cfab852e,chewinggum,mixed8,5,64,320,192,448,167,698,504,979
6b489d8ce783a4e5cfab852e,chewinggum,mixed8,6,320,320,448,448,838,698,1175,979
6b489d8ce783a4e5cfab852e,chewinggum,mixed8,7,0,0,128,128,0,0,336,280
6ccd23e541128fabb48b58f5,chewinggum,top8,0,99,222,227,350,259,484,595,765
6ccd23e541128fabb48b58f5,chewinggum,top8,1,325,351,453,479,851,766,1188,1046
6ccd23e541128fabb48b58f5,chewinggum,top8,2,103,384,231,512,269,838,606,1118
6ccd23e541128fabb48b58f5,chewinggum,top8,3,309,203,437,331,809,443,1146,723
6ccd23e541128fabb48b58f5,chewinggum,top8,4,164,164,292,292,429,358,766,638
6ccd23e541128fabb48b58f5,chewinggum,top8,5,229,182,357,310,600,397,936,677
6ccd23e541128fabb48b58f5,chewinggum,top8,6,83,157,211,285,217,342,554,623
6ccd23e541128fabb48b58f5,chewinggum,top8,7,219,347,347,475,574,757,910,1038
6ccd23e541128fabb48b58f5,chewinggum,grid8,0,0,64,128,192,0,139,336,420
6ccd23e541128fabb48b58f5,chewinggum,grid8,1,128,64,256,192,335,139,671,420
6ccd23e541128fabb48b58f5,chewinggum,grid8,2,256,64,384,192,671,139,1007,420
6ccd23e541128fabb48b58f5,chewinggum,grid8,3,384,64,512,192,1006,139,1342,420
6ccd23e541128fabb48b58f5,chewinggum,grid8,4,0,320,128,448,0,698,336,979
6ccd23e541128fabb48b58f5,chewinggum,grid8,5,128,320,256,448,335,698,671,979
6ccd23e541128fabb48b58f5,chewinggum,grid8,6,256,320,384,448,671,698,1007,979
6ccd23e541128fabb48b58f5,chewinggum,grid8,7,384,320,512,448,1006,698,1342,979
6ccd23e541128fabb48b58f5,chewinggum,mixed8,0,99,222,227,350,259,484,595,765
6ccd23e541128fabb48b58f5,chewinggum,mixed8,1,325,351,453,479,851,766,1188,1046
6ccd23e541128fabb48b58f5,chewinggum,mixed8,2,103,384,231,512,269,838,606,1118
6ccd23e541128fabb48b58f5,chewinggum,mixed8,3,309,203,437,331,809,443,1146,723
6ccd23e541128fabb48b58f5,chewinggum,mixed8,4,64,64,192,192,167,139,504,420
6ccd23e541128fabb48b58f5,chewinggum,mixed8,5,320,64,448,192,838,139,1175,420
6ccd23e541128fabb48b58f5,chewinggum,mixed8,6,64,320,192,448,167,698,504,979
6ccd23e541128fabb48b58f5,chewinggum,mixed8,7,0,0,128,128,0,0,336,280
6dee22a05f1671109ed92efd,chewinggum,top8,0,173,296,301,424,453,646,789,926
6dee22a05f1671109ed92efd,chewinggum,top8,1,108,288,236,416,283,628,619,909
6dee22a05f1671109ed92efd,chewinggum,top8,2,368,115,496,243,964,251,1301,531
6dee22a05f1671109ed92efd,chewinggum,top8,3,35,123,163,251,91,268,428,549
6dee22a05f1671109ed92efd,chewinggum,top8,4,0,289,128,417,0,631,336,911
6dee22a05f1671109ed92efd,chewinggum,top8,5,0,0,128,128,0,0,336,280
6dee22a05f1671109ed92efd,chewinggum,top8,6,135,0,263,128,353,0,690,280
6dee22a05f1671109ed92efd,chewinggum,top8,7,372,180,500,308,975,393,1311,673
6dee22a05f1671109ed92efd,chewinggum,grid8,0,0,64,128,192,0,139,336,420
6dee22a05f1671109ed92efd,chewinggum,grid8,1,128,64,256,192,335,139,671,420
6dee22a05f1671109ed92efd,chewinggum,grid8,2,256,64,384,192,671,139,1007,420
6dee22a05f1671109ed92efd,chewinggum,grid8,3,384,64,512,192,1006,139,1342,420
6dee22a05f1671109ed92efd,chewinggum,grid8,4,0,320,128,448,0,698,336,979
6dee22a05f1671109ed92efd,chewinggum,grid8,5,128,320,256,448,335,698,671,979
6dee22a05f1671109ed92efd,chewinggum,grid8,6,256,320,384,448,671,698,1007,979
6dee22a05f1671109ed92efd,chewinggum,grid8,7,384,320,512,448,1006,698,1342,979
6dee22a05f1671109ed92efd,chewinggum,mixed8,0,173,296,301,424,453,646,789,926
6dee22a05f1671109ed92efd,chewinggum,mixed8,1,108,288,236,416,283,628,619,909
6dee22a05f1671109ed92efd,chewinggum,mixed8,2,368,115,496,243,964,251,1301,531
6dee22a05f1671109ed92efd,chewinggum,mixed8,3,35,123,163,251,91,268,428,549
6dee22a05f1671109ed92efd,chewinggum,mixed8,4,64,64,192,192,167,139,504,420
6dee22a05f1671109ed92efd,chewinggum,mixed8,5,320,64,448,192,838,139,1175,420
6dee22a05f1671109ed92efd,chewinggum,mixed8,6,64,320,192,448,167,698,504,979
6dee22a05f1671109ed92efd,chewinggum,mixed8,7,320,320,448,448,838,698,1175,979
6eb4bac5e25cf94ca96e504a,chewinggum,top8,0,214,222,342,350,560,484,897,765
6eb4bac5e25cf94ca96e504a,chewinggum,top8,1,279,236,407,364,731,515,1067,795
6eb4bac5e25cf94ca96e504a,chewinggum,top8,2,149,207,277,335,390,452,727,732
6eb4bac5e25cf94ca96e504a,chewinggum,top8,3,210,287,338,415,550,626,886,907
6eb4bac5e25cf94ca96e504a,chewinggum,top8,4,169,142,297,270,442,310,779,590
6eb4bac5e25cf94ca96e504a,chewinggum,top8,5,384,0,512,128,1006,0,1342,280
6eb4bac5e25cf94ca96e504a,chewinggum,top8,6,312,154,440,282,817,336,1154,616
6eb4bac5e25cf94ca96e504a,chewinggum,top8,7,51,349,179,477,133,762,470,1042
6eb4bac5e25cf94ca96e504a,chewinggum,grid8,0,0,64,128,192,0,139,336,420
6eb4bac5e25cf94ca96e504a,chewinggum,grid8,1,128,64,256,192,335,139,671,420
6eb4bac5e25cf94ca96e504a,chewinggum,grid8,2,256,64,384,192,671,139,1007,420
6eb4bac5e25cf94ca96e504a,chewinggum,grid8,3,384,64,512,192,1006,139,1342,420
6eb4bac5e25cf94ca96e504a,chewinggum,grid8,4,0,320,128,448,0,698,336,979
6eb4bac5e25cf94ca96e504a,chewinggum,grid8,5,128,320,256,448,335,698,671,979
6eb4bac5e25cf94ca96e504a,chewinggum,grid8,6,256,320,384,448,671,698,1007,979
6eb4bac5e25cf94ca96e504a,chewinggum,grid8,7,384,320,512,448,1006,698,1342,979
6eb4bac5e25cf94ca96e504a,chewinggum,mixed8,0,214,222,342,350,560,484,897,765
6eb4bac5e25cf94ca96e504a,chewinggum,mixed8,1,279,236,407,364,731,515,1067,795
6eb4bac5e25cf94ca96e504a,chewinggum,mixed8,2,149,207,277,335,390,452,727,732
6eb4bac5e25cf94ca96e504a,chewinggum,mixed8,3,210,287,338,415,550,626,886,907
6eb4bac5e25cf94ca96e504a,chewinggum,mixed8,4,64,64,192,192,167,139,504,420
6eb4bac5e25cf94ca96e504a,chewinggum,mixed8,5,320,64,448,192,838,139,1175,420
6eb4bac5e25cf94ca96e504a,chewinggum,mixed8,6,64,320,192,448,167,698,504,979
6eb4bac5e25cf94ca96e504a,chewinggum,mixed8,7,320,320,448,448,838,698,1175,979
714ddb5f39389254f52215cb,chewinggum,top8,0,214,217,342,345,560,473,897,754
714ddb5f39389254f52215cb,chewinggum,top8,1,205,152,333,280,537,331,873,612
714ddb5f39389254f52215cb,chewinggum,top8,2,284,169,412,297,744,369,1080,649
714ddb5f39389254f52215cb,chewinggum,top8,3,188,44,316,172,492,96,829,376
714ddb5f39389254f52215cb,chewinggum,top8,4,279,234,407,362,731,510,1067,791
714ddb5f39389254f52215cb,chewinggum,top8,5,149,217,277,345,390,473,727,754
714ddb5f39389254f52215cb,chewinggum,top8,6,257,0,385,128,673,0,1010,280
714ddb5f39389254f52215cb,chewinggum,top8,7,286,368,414,496,749,803,1086,1084
714ddb5f39389254f52215cb,chewinggum,grid8,0,0,64,128,192,0,139,336,420
714ddb5f39389254f52215cb,chewinggum,grid8,1,128,64,256,192,335,139,671,420
714ddb5f39389254f52215cb,chewinggum,grid8,2,256,64,384,192,671,139,1007,420
714ddb5f39389254f52215cb,chewinggum,grid8,3,384,64,512,192,1006,139,1342,420
714ddb5f39389254f52215cb,chewinggum,grid8,4,0,320,128,448,0,698,336,979
714ddb5f39389254f52215cb,chewinggum,grid8,5,128,320,256,448,335,698,671,979
714ddb5f39389254f52215cb,chewinggum,grid8,6,256,320,384,448,671,698,1007,979
714ddb5f39389254f52215cb,chewinggum,grid8,7,384,320,512,448,1006,698,1342,979
714ddb5f39389254f52215cb,chewinggum,mixed8,0,214,217,342,345,560,473,897,754
714ddb5f39389254f52215cb,chewinggum,mixed8,1,205,152,333,280,537,331,873,612
714ddb5f39389254f52215cb,chewinggum,mixed8,2,284,169,412,297,744,369,1080,649
714ddb5f39389254f52215cb,chewinggum,mixed8,3,188,44,316,172,492,96,829,376
714ddb5f39389254f52215cb,chewinggum,mixed8,4,64,64,192,192,167,139,504,420
714ddb5f39389254f52215cb,chewinggum,mixed8,5,320,64,448,192,838,139,1175,420
714ddb5f39389254f52215cb,chewinggum,mixed8,6,64,320,192,448,167,698,504,979
714ddb5f39389254f52215cb,chewinggum,mixed8,7,320,320,448,448,838,698,1175,979
71510b5258e73094aff46487,chewinggum,top8,0,190,266,318,394,498,580,834,861
71510b5258e73094aff46487,chewinggum,top8,1,218,180,346,308,571,393,907,673
71510b5258e73094aff46487,chewinggum,top8,2,310,384,438,512,812,838,1149,1118
71510b5258e73094aff46487,chewinggum,top8,3,10,170,138,298,26,371,362,651
71510b5258e73094aff46487,chewinggum,top8,4,18,345,146,473,47,753,383,1033
71510b5258e73094aff46487,chewinggum,top8,5,384,384,512,512,1006,838,1342,1118
71510b5258e73094aff46487,chewinggum,top8,6,89,384,217,512,233,838,569,1118
71510b5258e73094aff46487,chewinggum,top8,7,79,114,207,242,207,248,543,529
71510b5258e73094aff46487,chewinggum,grid8,0,0,64,128,192,0,139,336,420
71510b5258e73094aff46487,chewinggum,grid8,1,128,64,256,192,335,139,671,420
71510b5258e73094aff46487,chewinggum,grid8,2,256,64,384,192,671,139,1007,420
71510b5258e73094aff46487,chewinggum,grid8,3,384,64,512,192,1006,139,1342,420
71510b5258e73094aff46487,chewinggum,grid8,4,0,320,128,448,0,698,336,979
71510b5258e73094aff46487,chewinggum,grid8,5,128,320,256,448,335,698,671,979
71510b5258e73094aff46487,chewinggum,grid8,6,256,320,384,448,671,698,1007,979
71510b5258e73094aff46487,chewinggum,grid8,7,384,320,512,448,1006,698,1342,979
71510b5258e73094aff46487,chewinggum,mixed8,0,190,266,318,394,498,580,834,861
71510b5258e73094aff46487,chewinggum,mixed8,1,218,180,346,308,571,393,907,673
71510b5258e73094aff46487,chewinggum,mixed8,2,310,384,438,512,812,838,1149,1118
71510b5258e73094aff46487,chewinggum,mixed8,3,10,170,138,298,26,371,362,651
71510b5258e73094aff46487,chewinggum,mixed8,4,64,64,192,192,167,139,504,420
71510b5258e73094aff46487,chewinggum,mixed8,5,320,64,448,192,838,139,1175,420
71510b5258e73094aff46487,chewinggum,mixed8,6,64,320,192,448,167,698,504,979
71510b5258e73094aff46487,chewinggum,mixed8,7,320,320,448,448,838,698,1175,979
71a1f49ea0dfd82d2e66a6fd,chewinggum,top8,0,195,210,323,338,511,458,847,739
71a1f49ea0dfd82d2e66a6fd,chewinggum,top8,1,215,349,343,477,563,762,900,1042
71a1f49ea0dfd82d2e66a6fd,chewinggum,top8,2,63,213,191,341,165,465,501,745
71a1f49ea0dfd82d2e66a6fd,chewinggum,top8,3,316,384,444,512,828,838,1164,1118
71a1f49ea0dfd82d2e66a6fd,chewinggum,top8,4,120,384,248,512,314,838,651,1118
71a1f49ea0dfd82d2e66a6fd,chewinggum,top8,5,305,191,433,319,799,417,1135,697
71a1f49ea0dfd82d2e66a6fd,chewinggum,top8,6,313,330,441,458,820,720,1156,1001
71a1f49ea0dfd82d2e66a6fd,chewinggum,top8,7,92,341,220,469,241,744,577,1025
71a1f49ea0dfd82d2e66a6fd,chewinggum,grid8,0,0,64,128,192,0,139,336,420
71a1f49ea0dfd82d2e66a6fd,chewinggum,grid8,1,128,64,256,192,335,139,671,420
71a1f49ea0dfd82d2e66a6fd,chewinggum,grid8,2,256,64,384,192,671,139,1007,420
71a1f49ea0dfd82d2e66a6fd,chewinggum,grid8,3,384,64,512,192,1006,139,1342,420
71a1f49ea0dfd82d2e66a6fd,chewinggum,grid8,4,0,320,128,448,0,698,336,979
71a1f49ea0dfd82d2e66a6fd,chewinggum,grid8,5,128,320,256,448,335,698,671,979
71a1f49ea0dfd82d2e66a6fd,chewinggum,grid8,6,256,320,384,448,671,698,1007,979
71a1f49ea0dfd82d2e66a6fd,chewinggum,grid8,7,384,320,512,448,1006,698,1342,979
71a1f49ea0dfd82d2e66a6fd,chewinggum,mixed8,0,195,210,323,338,511,458,847,739
71a1f49ea0dfd82d2e66a6fd,chewinggum,mixed8,1,215,349,343,477,563,762,900,1042
71a1f49ea0dfd82d2e66a6fd,chewinggum,mixed8,2,63,213,191,341,165,465,501,745
71a1f49ea0dfd82d2e66a6fd,chewinggum,mixed8,3,316,384,444,512,828,838,1164,1118
71a1f49ea0dfd82d2e66a6fd,chewinggum,mixed8,4,64,64,192,192,167,139,504,420
71a1f49ea0dfd82d2e66a6fd,chewinggum,mixed8,5,320,64,448,192,838,139,1175,420
71a1f49ea0dfd82d2e66a6fd,chewinggum,mixed8,6,64,320,192,448,167,698,504,979
71a1f49ea0dfd82d2e66a6fd,chewinggum,mixed8,7,320,320,448,448,838,698,1175,979
755202c6c61883acf06f6975,chewinggum,top8,0,12,138,140,266,31,301,367,581
755202c6c61883acf06f6975,chewinggum,top8,1,302,366,430,494,791,799,1128,1079
755202c6c61883acf06f6975,chewinggum,top8,2,272,70,400,198,712,152,1049,433
755202c6c61883acf06f6975,chewinggum,top8,3,339,287,467,415,888,626,1225,907
755202c6c61883acf06f6975,chewinggum,top8,4,0,384,128,512,0,838,336,1118
755202c6c61883acf06f6975,chewinggum,top8,5,77,375,205,503,201,818,538,1099
755202c6c61883acf06f6975,chewinggum,top8,6,294,135,422,263,770,294,1107,575
755202c6c61883acf06f6975,chewinggum,top8,7,33,272,161,400,86,593,422,874
755202c6c61883acf06f6975,chewinggum,grid8,0,0,64,128,192,0,139,336,420
755202c6c61883acf06f6975,chewinggum,grid8,1,128,64,256,192,335,139,671,420
755202c6c61883acf06f6975,chewinggum,grid8,2,256,64,384,192,671,139,1007,420
755202c6c61883acf06f6975,chewinggum,grid8,3,384,64,512,192,1006,139,1342,420
755202c6c61883acf06f6975,chewinggum,grid8,4,0,320,128,448,0,698,336,979
755202c6c61883acf06f6975,chewinggum,grid8,5,128,320,256,448,335,698,671,979
755202c6c61883acf06f6975,chewinggum,grid8,6,256,320,384,448,671,698,1007,979
755202c6c61883acf06f6975,chewinggum,grid8,7,384,320,512,448,1006,698,1342,979
755202c6c61883acf06f6975,chewinggum,mixed8,0,12,138,140,266,31,301,367,581
755202c6c61883acf06f6975,chewinggum,mixed8,1,302,366,430,494,791,799,1128,1079
755202c6c61883acf06f6975,chewinggum,mixed8,2,272,70,400,198,712,152,1049,433
755202c6c61883acf06f6975,chewinggum,mixed8,3,339,287,467,415,888,626,1225,907
755202c6c61883acf06f6975,chewinggum,mixed8,4,64,64,192,192,167,139,504,420
755202c6c61883acf06f6975,chewinggum,mixed8,5,320,64,448,192,838,139,1175,420
755202c6c61883acf06f6975,chewinggum,mixed8,6,64,320,192,448,167,698,504,979
755202c6c61883acf06f6975,chewinggum,mixed8,7,320,320,448,448,838,698,1175,979
75cfb13a0d50b224590bae09,chewinggum,top8,0,307,252,435,380,804,550,1141,830
75cfb13a0d50b224590bae09,chewinggum,top8,1,53,119,181,247,138,259,475,540
75cfb13a0d50b224590bae09,chewinggum,top8,2,52,313,180,441,136,683,472,963
75cfb13a0d50b224590bae09,chewinggum,top8,3,339,171,467,299,888,373,1225,653
75cfb13a0d50b224590bae09,chewinggum,top8,4,277,382,405,510,726,834,1062,1114
75cfb13a0d50b224590bae09,chewinggum,top8,5,264,180,392,308,691,393,1028,673
75cfb13a0d50b224590bae09,chewinggum,top8,6,384,0,512,128,1006,0,1342,280
75cfb13a0d50b224590bae09,chewinggum,top8,7,0,384,128,512,0,838,336,1118
75cfb13a0d50b224590bae09,chewinggum,grid8,0,0,64,128,192,0,139,336,420
75cfb13a0d50b224590bae09,chewinggum,grid8,1,128,64,256,192,335,139,671,420
75cfb13a0d50b224590bae09,chewinggum,grid8,2,256,64,384,192,671,139,1007,420
75cfb13a0d50b224590bae09,chewinggum,grid8,3,384,64,512,192,1006,139,1342,420
75cfb13a0d50b224590bae09,chewinggum,grid8,4,0,320,128,448,0,698,336,979
75cfb13a0d50b224590bae09,chewinggum,grid8,5,128,320,256,448,335,698,671,979
75cfb13a0d50b224590bae09,chewinggum,grid8,6,256,320,384,448,671,698,1007,979
75cfb13a0d50b224590bae09,chewinggum,grid8,7,384,320,512,448,1006,698,1342,979
75cfb13a0d50b224590bae09,chewinggum,mixed8,0,307,252,435,380,804,550,1141,830
75cfb13a0d50b224590bae09,chewinggum,mixed8,1,53,119,181,247,138,259,475,540
75cfb13a0d50b224590bae09,chewinggum,mixed8,2,52,313,180,441,136,683,472,963
75cfb13a0d50b224590bae09,chewinggum,mixed8,3,339,171,467,299,888,373,1225,653
75cfb13a0d50b224590bae09,chewinggum,mixed8,4,64,64,192,192,167,139,504,420
75cfb13a0d50b224590bae09,chewinggum,mixed8,5,320,64,448,192,838,139,1175,420
75cfb13a0d50b224590bae09,chewinggum,mixed8,6,320,320,448,448,838,698,1175,979
75cfb13a0d50b224590bae09,chewinggum,mixed8,7,0,0,128,128,0,0,336,280
760e3fb40a3440d60bbcaffa,chewinggum,top8,0,191,213,319,341,500,465,837,745
760e3fb40a3440d60bbcaffa,chewinggum,top8,1,271,58,399,186,710,126,1046,407
760e3fb40a3440d60bbcaffa,chewinggum,top8,2,279,0,407,128,731,0,1067,280
760e3fb40a3440d60bbcaffa,chewinggum,top8,3,43,60,171,188,112,131,449,411
760e3fb40a3440d60bbcaffa,chewinggum,top8,4,139,0,267,128,364,0,700,280
760e3fb40a3440d60bbcaffa,chewinggum,top8,5,384,0,512,128,1006,0,1342,280
760e3fb40a3440d60bbcaffa,chewinggum,top8,6,230,148,358,276,602,323,939,603
760e3fb40a3440d60bbcaffa,chewinggum,top8,7,36,384,164,512,94,838,430,1118
760e3fb40a3440d60bbcaffa,chewinggum,grid8,0,0,64,128,192,0,139,336,420
760e3fb40a3440d60bbcaffa,chewinggum,grid8,1,128,64,256,192,335,139,671,420
760e3fb40a3440d60bbcaffa,chewinggum,grid8,2,256,64,384,192,671,139,1007,420
760e3fb40a3440d60bbcaffa,chewinggum,grid8,3,384,64,512,192,1006,139,1342,420
760e3fb40a3440d60bbcaffa,chewinggum,grid8,4,0,320,128,448,0,698,336,979
760e3fb40a3440d60bbcaffa,chewinggum,grid8,5,128,320,256,448,335,698,671,979
760e3fb40a3440d60bbcaffa,chewinggum,grid8,6,256,320,384,448,671,698,1007,979
760e3fb40a3440d60bbcaffa,chewinggum,grid8,7,384,320,512,448,1006,698,1342,979
760e3fb40a3440d60bbcaffa,chewinggum,mixed8,0,191,213,319,341,500,465,837,745
760e3fb40a3440d60bbcaffa,chewinggum,mixed8,1,271,58,399,186,710,126,1046,407
760e3fb40a3440d60bbcaffa,chewinggum,mixed8,2,279,0,407,128,731,0,1067,280
760e3fb40a3440d60bbcaffa,chewinggum,mixed8,3,43,60,171,188,112,131,449,411
760e3fb40a3440d60bbcaffa,chewinggum,mixed8,4,320,64,448,192,838,139,1175,420
760e3fb40a3440d60bbcaffa,chewinggum,mixed8,5,64,320,192,448,167,698,504,979
760e3fb40a3440d60bbcaffa,chewinggum,mixed8,6,320,320,448,448,838,698,1175,979
760e3fb40a3440d60bbcaffa,chewinggum,mixed8,7,0,0,128,128,0,0,336,280
7bb9f16e9d0af04f5dd648e4,chewinggum,top8,0,294,349,422,477,770,762,1107,1042
7bb9f16e9d0af04f5dd648e4,chewinggum,top8,1,361,331,489,459,946,722,1282,1003
7bb9f16e9d0af04f5dd648e4,chewinggum,top8,2,49,74,177,202,128,161,464,442
7bb9f16e9d0af04f5dd648e4,chewinggum,top8,3,26,141,154,269,68,307,404,588
7bb9f16e9d0af04f5dd648e4,chewinggum,top8,4,15,330,143,458,39,720,375,1001
7bb9f16e9d0af04f5dd648e4,chewinggum,top8,5,342,132,470,260,896,288,1232,568
7bb9f16e9d0af04f5dd648e4,chewinggum,top8,6,0,95,128,223,0,207,336,487
7bb9f16e9d0af04f5dd648e4,chewinggum,top8,7,262,40,390,168,686,87,1023,367
7bb9f16e9d0af04f5dd648e4,chewinggum,grid8,0,0,64,128,192,0,139,336,420
7bb9f16e9d0af04f5dd648e4,chewinggum,grid8,1,128,64,256,192,335,139,671,420
7bb9f16e9d0af04f5dd648e4,chewinggum,grid8,2,256,64,384,192,671,139,1007,420
7bb9f16e9d0af04f5dd648e4,chewinggum,grid8,3,384,64,512,192,1006,139,1342,420
7bb9f16e9d0af04f5dd648e4,chewinggum,grid8,4,0,320,128,448,0,698,336,979
7bb9f16e9d0af04f5dd648e4,chewinggum,grid8,5,128,320,256,448,335,698,671,979
7bb9f16e9d0af04f5dd648e4,chewinggum,grid8,6,256,320,384,448,671,698,1007,979
7bb9f16e9d0af04f5dd648e4,chewinggum,grid8,7,384,320,512,448,1006,698,1342,979
7bb9f16e9d0af04f5dd648e4,chewinggum,mixed8,0,294,349,422,477,770,762,1107,1042
7bb9f16e9d0af04f5dd648e4,chewinggum,mixed8,1,361,331,489,459,946,722,1282,1003
7bb9f16e9d0af04f5dd648e4,chewinggum,mixed8,2,49,74,177,202,128,161,464,442
7bb9f16e9d0af04f5dd648e4,chewinggum,mixed8,3,26,141,154,269,68,307,404,588
7bb9f16e9d0af04f5dd648e4,chewinggum,mixed8,4,320,64,448,192,838,139,1175,420
7bb9f16e9d0af04f5dd648e4,chewinggum,mixed8,5,64,320,192,448,167,698,504,979
7bb9f16e9d0af04f5dd648e4,chewinggum,mixed8,6,320,320,448,448,838,698,1175,979
7bb9f16e9d0af04f5dd648e4,chewinggum,mixed8,7,0,0,128,128,0,0,336,280
7d09d6313d3bb04b55659b4b,chewinggum,top8,0,102,279,230,407,267,609,603,889
7d09d6313d3bb04b55659b4b,chewinggum,top8,1,384,0,512,128,1006,0,1342,280
7d09d6313d3bb04b55659b4b,chewinggum,top8,2,118,214,246,342,309,467,645,747
7d09d6313d3bb04b55659b4b,chewinggum,top8,3,47,151,175,279,123,329,459,610
7d09d6313d3bb04b55659b4b,chewinggum,top8,4,382,183,510,311,1001,399,1337,680
7d09d6313d3bb04b55659b4b,chewinggum,top8,5,183,239,311,367,479,521,816,802
7d09d6313d3bb04b55659b4b,chewinggum,top8,6,384,95,512,223,1006,207,1342,487
7d09d6313d3bb04b55659b4b,chewinggum,top8,7,131,0,259,128,343,0,679,280
7d09d6313d3bb04b55659b4b,chewinggum,grid8,0,0,64,128,192,0,139,336,420
7d09d6313d3bb04b55659b4b,chewinggum,grid8,1,128,64,256,192,335,139,671,420
7d09d6313d3bb04b55659b4b,chewinggum,grid8,2,256,64,384,192,671,139,1007,420
7d09d6313d3bb04b55659b4b,chewinggum,grid8,3,384,64,512,192,1006,139,1342,420
7d09d6313d3bb04b55659b4b,chewinggum,grid8,4,0,320,128,448,0,698,336,979
7d09d6313d3bb04b55659b4b,chewinggum,grid8,5,128,320,256,448,335,698,671,979
7d09d6313d3bb04b55659b4b,chewinggum,grid8,6,256,320,384,448,671,698,1007,979
7d09d6313d3bb04b55659b4b,chewinggum,grid8,7,384,320,512,448,1006,698,1342,979
7d09d6313d3bb04b55659b4b,chewinggum,mixed8,0,102,279,230,407,267,609,603,889
